MaxAbsEStateIndex,FpDensityMorgan1,BCUT2D_MWLOW,BCUT2D_CHGLO,AvgIpc,Kappa2,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA7,SMR_VSA10,SMR_VSA3,SMR_VSA7,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA8,EState_VSA6,NHOHCount,NumAliphaticHeterocycles,NumAromaticRings,MolLogP,fr_Al_COO,fr_Ar_COO,fr_COO,fr_C_O_noCOO,fr_NH1,fr_allylic_oxid,fr_aniline,fr_bicyclic,fr_ester,fr_ketone,fr_nitro,fr_para_hydroxylation
10.103371756109851,1.25,10.179852697106197,-1.9161544724448718,2.0332304057200563,3.5717551785978525,5.749511833283905,0.0,0.0,23.772205735454097,12.045325394785731,0.0,35.90493987237732,0.0,16.182360077633263,4.794537184071822,5.563451491696996,6.076020106833881,12.13273413692322,2,0,1,1.49,1,0,1,0,0,0,0,0,0,0,0,0
10.108245464852608,1.4166666666666667,10.177156074235711,-1.922757861340419,2.0100315609887383,3.5717551785978525,5.749511833283905,0.0,0.0,23.772205735454097,12.045325394785731,0.0,35.90493987237732,0.0,16.182360077633263,4.794537184071822,5.563451491696996,6.076020106833881,12.13273413692322,2,0,1,1.49,1,0,1,0,0,0,0,0,0,0,0,0
10.226590372260015,1.5,10.161828548168648,-2.025952349800892,2.162301400248651,4.318275375747829,0.0,11.49902366656781,0.0,23.772205735454097,12.045325394785731,0.0,29.838572803915707,0.0,23.292157618910792,4.794537184071822,5.563451491696996,6.076020106833881,12.13273413692322,2,0,1,1.4986,1,0,1,0,0,0,0,0,0,0,0,0
12.402576050392609,1.0,10.14694877627691,-2.095664619667853,2.38347085164274,5.241818181818182,0.0,0.0,0.0,42.46456947923127,17.344077837318974,0.0,59.65783953108687,24.546017692391587,11.075832682792555,6.176298517443475,15.921440167465814,0.0,12.13273413692322,2,0,2,4.1472000000000016,0,1,1,0,1,0,2,0,0,0,0,0
10.822465234180601,1.105263157894737,10.165643412929542,-2.0628616528447634,2.393440469136846,5.175163452247157,0.0,0.0,5.687386274683562,30.33183534230805,23.031464112002535,0.0,64.20870630815546,17.062158824050687,15.999143731610225,0.0,10.357988675768818,0.0,24.26546827384644,2,0,2,3.036600000000001,0,1,1,0,1,0,2,0,0,0,1,0
11.148933714593888,0.9473684210526315,10.12228120493189,-2.0719172356651323,2.393440469136846,5.350651988847621,0.0,5.783244946364939,0.0,49.38830667892189,23.127322783683915,0.0,59.65783953108687,11.374772549367124,16.859077629157497,0.0,27.639714551228256,0.0,42.46456947923127,2,0,2,3.3310000000000004,0,1,1,1,1,0,2,0,0,1,0,0
11.97790910808768,1.1,10.127152708582484,-2.0871225711463346,2.401503995783596,5.625567550579745,5.749511833283905,0.0,5.907179729351506,36.39820241076966,29.16481118221943,0.0,58.614105776366586,5.687386274683562,22.089539806984767,0.0,20.715977351537635,0.0,0.0,3,0,2,2.9961,0,1,1,1,1,0,1,0,0,0,0,0
11.99917646919879,1.1,10.128210640183086,-2.088020541405475,2.401503995783596,5.748284074019256,5.749511833283905,0.0,5.907179729351506,36.39820241076966,33.493815189936264,0.0,58.06419197845768,5.687386274683562,22.089539806984767,0.0,20.715977351537635,0.0,6.06636706846161,3,0,2,3.105200000000001,0,1,1,1,1,0,1,0,0,0,0,0
12.704837018140589,1.0454545454545454,10.0166030665679,-2.276729864565232,2.541334096160097,5.548273547921354,0.0,0.0,0.0,35.74682581170483,15.992596441359433,4.305215991296234,65.22129102278387,0.0,30.3436020643303,22.98886918224617,21.48489165916281,0.0,0.0,1,1,2,2.1318,0,1,1,0,0,0,0,1,0,0,0,0
12.762514487276391,1.1304347826086956,10.01607797505807,-2.279235931687861,2.5395381018532017,6.068218988997586,0.0,0.0,0.0,47.87955994862805,31.92254033930878,4.305215991296234,63.62764347015467,0.0,30.3436020643303,22.98886918224617,21.48489165916281,0.0,0.0,1,1,2,2.894300000000001,0,1,1,0,0,0,0,1,0,0,0,0
12.85439058956916,1.0869565217391304,10.016602237009666,-2.277200944115996,2.602880771734629,6.137559025571424,0.0,0.0,5.907179729351506,35.74682581170483,15.930470882759089,9.622004595302565,65.22129102278387,0.0,32.22262109356644,22.98886918224617,21.48489165916281,0.0,12.13273413692322,1,1,2,1.7932,0,0,0,1,1,0,0,1,0,0,0,0
12.732059240362812,1.1363636363636365,10.002386757512987,-2.294199175148991,2.541334096160097,5.699597940721919,0.0,0.0,0.0,35.74682581170483,26.765044870289024,4.305215991296234,42.46456947923127,0.0,36.88835847024288,14.817828337479405,12.841643245852019,10.772448428929591,18.19910120538483,1,1,2,2.325100000000001,1,0,1,0,0,0,0,1,0,0,0,0
11.124030086475972,1.0,10.064435684429114,-2.1044418564447107,2.5483113322617603,5.763838676353537,0.0,0.0,5.687386274683562,30.33183534230805,33.803912540932124,0.0,76.34144044507869,17.062158824050687,15.999143731610225,0.0,10.357988675768818,10.772448428929591,42.46456947923127,2,0,3,4.189800000000003,0,1,1,0,1,0,2,1,0,0,1,0
