FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_LOGPLOW,AvgIpc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA2,PEOE_VSA7,SMR_VSA3,SMR_VSA7,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA6,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,NumAromaticRings,NumHeteroatoms,RingCount,MolLogP,fr_Al_COO,fr_Ar_COO,fr_COO,fr_NH1,fr_allylic_oxid,fr_aniline,fr_bicyclic,fr_para_hydroxylation
1.2083333333333333,16.4653654563613,10.081317764311981,-2.0473744288057127,2.811853980581545,20.144157473594298,5.749511833283905,0.0,4.794537184071822,48.382475525392664,4.567099647791355,59.28540045747372,5.687386274683562,22.75272987186144,17.760115212910407,6.923737199690624,16.82083097824245,0.0,10.902924932081056,7.109797541277533,1.6074011354578357,3,0,3,5,3,3.2159200000000014,1,0,1,0,0,1,1,0
1.0769230769230769,35.49569167084386,10.080446079039438,-2.139532915796987,2.9223636006455713,9.473725907600098,5.749511833283905,0.0,14.156174015934997,54.95175817061889,4.567099647791355,64.30803377121505,0.0,30.663179747649774,15.95222176079788,6.923737199690624,21.615368162314272,5.022633313741326,10.902924932081056,42.008732531376936,2.916824931557837,0,0,3,6,3,4.015720000000003,0,0,0,0,0,0,1,0
1.1578947368421053,35.4968357852534,10.13141071855211,-2.0281357530062754,2.3930773530840233,10.423315998847038,0.0,0.0,0.0,30.686289896772447,0.0,57.5703720216463,11.374772549367124,11.075832682792555,0.0,6.923737199690624,15.921440167465814,10.045266627482652,0.0,30.33183534230805,0.0,2,0,2,5,2,4.743620000000002,0,1,1,1,0,2,0,1
1.25,35.495691352628164,10.061893252842554,-2.1184750049458554,2.6364966783642676,9.67362704263206,0.0,5.783244946364939,9.589074368143644,42.81902403369567,4.567099647791355,57.86922762914028,0.0,21.42617727694885,18.26303078967502,6.923737199690624,27.309296157162734,5.022633313741326,0.0,48.87034417246722,1.7028026406035663,1,0,2,5,2,2.8450200000000017,1,0,1,0,0,0,0,0
1.2,16.366404797134518,9.968471760898748,-2.0688004654239487,2.165506939440076,5.106527394840706,0.0,0.0,4.794537184071822,30.38936785217202,0.0,35.392371257240434,0.0,11.075832682792555,11.21535880699783,5.917906046161393,37.81602062862726,0.0,0.0,6.923737199690624,0.0,1,0,1,2,1,3.073200000000001,1,0,1,0,0,0,0,0
1.1764705882352942,16.465340300415637,9.977604551810945,-2.0648098744292005,2.35984572389062,9.843390348640755,5.749511833283905,0.0,4.794537184071822,35.392371257240434,0.0,41.96165390246666,0.0,18.18563022407009,4.794537184071822,0.0,18.405094737549014,0.0,10.772448428929591,14.033534740968157,1.627021583681937,1,0,2,3,2,3.036500000000001,1,0,1,0,0,0,1,0
1.1666666666666667,19.142190922436885,9.969310125755085,-2.072241649366356,2.3826482345604867,5.106527394840706,5.817220841045895,0.0,4.794537184071822,24.117007251546223,0.0,59.911608880435764,4.39041504767482,11.075832682792555,4.794537184071822,5.817220841045895,18.405094737549014,0.0,11.126902983393991,19.056471336613843,0.0,1,0,2,3,2,3.6808000000000023,1,0,1,0,0,0,0,0
1.25,16.535119039762595,10.048864315169393,-2.0368472235110184,2.3455515991400455,9.843390348640755,5.749511833283905,0.0,4.794537184071822,49.60395324945835,0.0,47.05114893251585,0.0,17.045137970744406,16.00989599106965,0.0,31.898114582465862,0.0,6.076020106833881,12.13273413692322,0.0,1,0,1,4,1,3.2184000000000017,1,0,1,0,2,0,0,0
1.125,16.552657788699463,10.048339308123852,-2.2196534287447514,2.4175674152806668,9.473725907600098,11.350562644267594,0.0,4.794537184071822,70.37516484853022,0.0,47.05114893251585,0.0,17.53966138688739,20.7467589448697,0.0,52.66932618153773,0.0,6.076020106833881,18.208754243757102,0.0,0,0,1,4,1,4.475500000000004,0,0,0,0,2,0,0,0
1.3888888888888888,16.522515101019806,10.051171101183597,-1.930661790370869,2.3513843192388224,9.843390348640755,5.749511833283905,0.0,0.0,49.60395324945835,0.0,47.05114893251585,0.0,18.18563022407009,15.95222176079788,0.0,24.97437738277524,0.0,6.076020106833881,18.208754243757102,1.33704751640989,1,0,1,3,1,3.087100000000002,0,0,0,0,2,0,0,0
